imo,count imo,mmsi,count mmsi
9733363,1,538006856,1
9493535,1,538006861,1
9563677,1,538006862,1
9338589,1,538006870,1
9742247,1,538006902,1
9296846,1,538006940,1
9619531,1,538006946,1
9736640,1,538006970,1
9442718,1,538006973,1
9760299,1,538006981,1
9737072,1,538006982,1
9272448,1,538006998,1
9434711,1,538007012,1
9719381,1,538007025,1
9764025,1,538007029,1
9489041,1,538007036,1
9785718,1,538007040,1
9185920,1,538007058,1
9611503,1,538007082,1
9602411,1,538007088,1
9385154,1,538007096,1
9611498,1,538007120,1
9578294,1,538007121,1
9282780,1,538007123,1
9757254,1,538007136,1
9706530,1,538007139,1
9575175,1,538007141,1
9432347,1,538007143,1
9449259,1,538007145,1
9588562,1,538007149,1
9548574,1,538007150,1
9278739,1,538007152,1
9760304,1,538007157,1
9738375,1,538007169,1
9443009,1,538007174,1
9507960,1,538007182,1
9440849,1,538007193,1
9722041,1,538007195,1
9722053,1,538007196,1
9519157,1,538007198,1
9749300,1,538007205,1
9735799,1,538007227,1
9735804,1,538007228,1
9756626,1,538007251,1
9725471,1,538007258,1
9788954,1,538007270,1
9316684,1,538007271,1
9724764,1,538007288,1
9392432,1,538007297,1
9657478,1,538007299,1
9461063,1,538007308,1
9218789,1,538007343,1
9803558,1,538007345,1
9288447,1,538007351,1
9340350,1,538007359,1
9522817,1,538007380,1
9575204,1,538007405,1
9436484,1,538007408,1
9768227,1,538007420,1
9801196,1,538007422,1
9760421,1,538007446,1
9730866,1,538007457,1
9330707,1,538007482,1
9330719,1,538007483,1
9347580,1,538007486,1
9704831,1,538007490,1
9661211,1,538007491,1
9226009,1,538007496,1
9602394,1,538007501,1
9793806,1,538007503,1
9801316,1,538007504,1
9594444,1,538007515,1
9701308,1,538007516,1
9303390,1,538007519,1
9746803,1,538007531,1
9574391,1,538007542,1
9473834,1,538007550,1
9283643,1,538007557,1
9747297,1,538007559,1
9278973,1,538007570,1
9406025,1,538007580,1
9406075,1,538007581,1
9285407,1,538007583,1
9272682,1,538007605,1
9308015,1,538007617,1
9324863,1,538007622,1
9630731,1,538007629,1
9418377,1,538007643,1
9257797,1,538007645,1
9283605,1,538007649,1
9626962,1,538007687,1
9574171,1,538007691,1
9430820,1,538007704,1
9476290,1,538007708,1
9573816,1,538007720,1
9497335,1,538007737,1
9308235,1,538007748,1
9699270,1,538007755,1
9699294,1,538007759,1
9425801,1,538007769,1
9700055,1,538007779,1
9374208,1,538007792,1
9721504,1,538007794,1
9827164,1,538007798,1
9661106,1,538007805,1
9354179,1,538007812,1
9421594,1,538007819,1
9690509,1,538007830,1
9757931,1,538007856,1
9752151,1,538007871,1
9588586,1,538007894,1
9827346,1,538007897,1
9670418,1,538007899,1
9817585,1,538007932,1
9498559,1,538007935,1
9701310,1,538007936,1
9294159,1,538007938,1
9472701,1,538007948,1
9515747,1,538007950,1
9828924,1,538007951,1
9828948,1,538007952,1
9223265,1,538007955,1
9474230,1,538007972,1
9474254,1,538007973,1
9474278,1,538007974,1
9559705,1,538007979,1
9597989,1,538007980,1
9729922,1,538007981,1
9830989,1,538008013,1
9473597,1,538008020,1
9636905,1,538008025,1
9841172,1,538008031,1
9832640,1,538008033,1
9777424,1,538008043,1
9315915,1,538008047,1
9738349,1,538008060,1
9826574,1,538008079,1
9646429,1,538008083,1
9307982,1,538008097,1
9494096,1,538008100,1
9551351,1,538008108,1
9553062,1,538008110,1
9500106,1,538008123,1
9843780,1,538008142,1
9624378,1,538008143,1
9308003,1,538008152,1
9846304,1,538008162,1
9698587,1,538008164,1
9713715,1,538008171,1
9848118,1,538008175,1
9611321,1,538008183,1
9465722,1,538008185,1
9282508,1,538008196,1
9720017,1,538008208,1
9491288,1,538008211,1
9846225,1,538008220,1
9425942,1,538008236,1
9272814,1,538008240,1
9490454,1,538008241,1
9288851,1,538008244,1
9467550,1,538008247,1
9749867,1,538008255,1
9804813,1,538008263,1
9839791,1,538008274,1
9543249,1,538008282,1
9760445,1,538008298,1
9291121,1,538008300,1
9263112,1,538008307,1
9848077,1,538008308,1
9853840,1,538008313,1
9850769,1,538008317,1
9456537,1,538008319,1
9831787,1,538008340,1
9831799,1,538008341,1
9699440,1,538008346,1
9789269,1,538008368,1
9666522,1,538008371,1
9573828,1,538008372,1
9804837,1,538008379,1
9829746,1,538008391,1
9842487,1,538008393,1
9483554,1,538008394,1
9212125,1,538008406,1
9403346,1,538008415,1
9788681,1,538008453,1
9838670,1,538008470,1
9430284,1,538008475,1
9837016,1,538008482,1
9592537,1,538008484,1
9878345,1,538008492,1
9878369,1,538008494,1
9873644,1,538008499,1
9873656,1,538008500,1
9873668,1,538008501,1
9873670,1,538008502,1
9845283,1,538008506,1
9829758,1,538008513,1
9838216,1,538008516,1
9849796,1,538008520,1
9463310,1,538008542,1
9459137,1,538008545,1
9414151,1,538008546,1
9849784,1,538008553,1
9621417,1,538008560,1
9184938,1,538008567,1
9730256,1,538008572,1
9730232,1,538008573,1
9877585,1,538008582,1
9860685,1,538008585,1
9852729,1,538008587,1
9860661,1,538008588,1
9845829,1,538008591,1
9537379,1,538008592,1
9424089,1,538008602,1
9842504,1,538008607,1
9800427,1,538008625,1
9288813,1,538008626,1
9859026,1,538008627,1
9829760,1,538008634,1
9363132,1,538008645,1
9497177,1,538008658,1
9865752,1,538008664,1
9500807,1,538008680,1
9860520,1,538008687,1
9825398,1,538008691,1
9865764,1,538008693,1
9743590,1,538008700,1
9877614,1,538008703,1
9877626,1,538008704,1
9294616,1,538008725,1
9852523,1,538008727,1
9451707,1,538008732,1
9604732,1,538008745,1
9860673,1,538008750,1
9450571,1,538008755,1
9376749,1,538008760,1
9267900,1,538008763,1
9802229,1,538008776,1
9514054,1,538008791,1
9833371,1,538008811,1
9877822,1,538008833,1
9852535,1,538008842,1
9455739,1,538008843,1
9584889,1,538008865,1
9479046,1,538008875,1
9836579,1,538008892,1
9875630,1,538008922,1
9356347,1,538008932,1
9809394,1,538008941,1
9825415,1,538008946,1
9875331,1,538008963,1
9452505,1,538008970,1
9852092,1,538008977,1
9894777,1,538008984,1
9883754,1,538008993,1
9888039,1,538008999,1
9889629,1,538009002,1
9858333,1,538009017,1
9858345,1,538009018,1
9376945,1,538009025,1
9306457,1,538009027,1
9575436,1,538009031,1
9883053,1,538009034,1
9863429,1,538009037,1
9804916,1,538009050,1
9637416,1,538009051,1
9637428,1,538009052,1
9883065,1,538009053,1
9354260,1,538009061,1
9883778,1,538009076,1
9883780,1,538009079,1
9512630,1,538009081,1
9660621,1,538009090,1
9442938,1,538009094,1
9901831,1,538009095,1
9913626,1,538009099,1
9889631,1,538009104,1
9614971,1,538009106,1
9687837,1,538009110,1
9832999,1,538009116,1
9890927,1,538009117,1
9714678,1,538009131,1
9500261,1,538009150,1
9887803,1,538009153,1
9404455,1,538009155,1
9274654,1,538009156,1
9274678,1,538009157,1
9478743,1,538009161,1
9738337,1,538009164,1
9760067,1,538009218,1
9718090,1,538009222,1
9448827,1,538009224,1
9637650,1,538009225,1
9718064,1,538009230,1
9732929,1,538009231,1
9718088,1,538009232,1
9586849,1,538009235,1
9882891,1,538009241,1
9388780,1,538009256,1
9563407,1,538009284,1
9890939,1,538009288,1
9611008,1,538009291,1
9313113,1,538009314,1
9502790,1,538009328,1
9669378,1,538009334,1
9717981,1,538009341,1
9919010,1,538009352,1
9927304,1,538009354,1
9581368,1,538009360,1
9300623,1,538009368,1
9700964,1,538009369,1
9856945,1,538009379,1
9894818,1,538009407,1
9250701,1,538009418,1
9300219,1,538009419,1
9300207,1,538009420,1
9877858,1,538009429,1
9336385,1,538009436,1
9377561,1,538009444,1
9623738,1,538009453,1
9471599,1,538009464,1
9903970,1,538009502,1
9292589,1,538009504,1
9308120,1,538009505,1
9914292,1,538009511,1
9340441,1,538009549,1
9155157,1,538009551,1
9466910,1,538009579,1
9350654,1,538009585,1
9392781,1,538009598,1
9315343,1,538009605,1
9332626,1,538009607,1
9508847,1,538009656,1
9667447,1,538009658,1
9416458,1,538009667,1
9641508,1,538009668,1
9474321,1,538009690,1
9473688,1,538009691,1
9920291,1,538009705,1
9908504,1,538009715,1
9877884,1,538009738,1
9835850,1,538009741,1
9934163,1,538009746,1
9941910,1,538009747,1
9079121,1,538009776,1
9682904,1,538009789,1
9899208,1,538009812,1
9949041,1,538009842,1
9922299,1,538009862,1
9490818,1,538009867,1
9920306,1,538009885,1
9340439,1,538009910,1
9541837,1,538009920,1
9940758,1,538009929,1
9785366,1,538009938,1
9932438,1,538009941,1
9941374,1,538009996,1
9940760,1,538010008,1
9940772,1,538010046,1
9943774,1,538010061,1
9381184,1,538010076,1
9474204,1,538010087,1
9342803,1,538010125,1
9323807,1,538010135,1
9937218,1,538010192,1
9860611,1,538010199,1
9942861,1,538010201,1
9943786,1,538010219,1
9749972,1,538010230,1
9330410,1,538010253,1
9943580,1,538010263,1
9941946,1,538010302,1
9448712,1,538010335,1
9952397,1,538010344,1
9948841,1,538010345,1
9721073,1,538010367,1
9341873,1,538010379,1
9324318,1,538010419,1
9595670,1,538010421,1
9391440,1,538010450,1
9965095,1,538010491,1
9946647,1,538010572,1
9955569,1,538010598,1
9950715,1,538010599,1
9359727,1,538010641,1
9965679,1,538010689,1
9960459,1,538010703,1
9953834,1,538010740,1
9946659,1,538010745,1
9318163,1,538010837,1
9946661,1,538010845,1
9591521,1,538010849,1
9967122,1,538010859,1
9470911,1,538010960,1
9318943,1,538010979,1
9969194,1,538010986,1
9396880,1,538011027,1
9986934,1,538011094,1
9289506,1,538011117,1
9967512,1,538011167,1
9999395,1,538011182,1
9855604,1,538011217,1
9995806,1,538011285,1
1024467,1,538011359,1
1015844,1,538011383,1
9410131,1,538090448,1
9820960,1,538090533,1
9827310,1,538090538,1
9830769,1,538090542,1
9445899,1,538090562,1
9151917,1,538090563,1
9765574,1,538090605,1
9765586,1,538090606,1
9654397,1,538090619,1
9358321,1,538090623,1
9469522,1,538090653,1
9702778,1,538090680,1
8533417,1,542469110,1
9562788,1,542476110,1
9350513,1,542640110,1
9415117,1,542707110,1
1031771,1,542720110,1
1046491,1,542744110,1
400840,1,548000021,1
9865532,1,548651000,1
9838515,1,548667000,1
9670169,1,548676000,1
9965485,1,548687000,1
9867580,1,548688000,1
9806794,1,548690000,1
9917658,1,548691000,1
9965112,1,548706000,1
9931161,1,548718000,1
9931812,1,548721000,1
9931824,1,548722000,1
9931836,1,548726000,1
9988475,1,548736000,1
9936783,1,548737000,1
9983023,1,548747000,1
9974175,1,548753000,1
9989182,1,548766000,1
9340489,1,548767000,1
9519597,1,548809000,1
9958365,1,548810000,1
9439436,1,548827000,1
9543914,1,548830000,1
9589126,1,548835000,1
9567336,1,548837000,1
9914242,1,548843000,1
9543940,1,548845000,1
9523835,1,548847000,1
9543964,1,548849000,1
9900306,1,548853000,1
9543988,1,548854000,1
9999486,1,548864000,1
9222223,1,548889000,1
9985980,1,548894000,1
9724037,1,548901000,1
9726736,1,548908000,1
9652571,1,548918000,1
9726748,1,548921000,1
9724099,1,548934000,1
9737101,1,548942000,1
9742077,1,548944000,1
9773985,1,548945000,1
9800001,1,548955000,1
9900291,1,548956000,2
990110291,1,548956000,2
9798480,1,548971000,1
9800013,1,548972000,1
9798492,1,548974000,1
9831490,1,548976000,1
1026336,1,548978000,1
9695810,1,548979000,1
9855513,1,548982000,1
9855525,1,548984000,1
9543938,1,548985000,1
9855422,1,548986000,1
9855434,1,548988000,1
9856244,1,548993000,1
9485849,1,548994000,1
9889617,1,548999000,1
9650688,1,553111708,1
8007145,1,555555555,1
9133680,1,563000510,1
8928466,1,563000660,1
9261126,1,563002940,1
9084372,1,563003350,1
8820597,1,563004110,1
9782261,1,563006200,1
9799666,1,563006700,1
9703590,1,563006900,1
9703605,1,563007100,1
9794771,1,563007500,1
8879330,1,563008450,1
9498951,1,563011700,1
9727182,1,563012500,1
9333929,1,563013500,1
9746700,1,563013900,1
9791949,1,563014300,1
9417127,1,563014800,1
9687447,1,563015500,1
9725005,1,563016600,1
9725017,1,563016700,1
9498949,1,563017100,1
8735754,1,563017640,1
9760093,1,563018100,1
9398981,1,563018710,1
9764037,1,563018800,1
9743825,1,563019800,1
9726449,1,563020100,1
9767077,1,563021300,1
9817638,1,563021500,1
9414993,1,563021700,1
9253492,1,563023600,1
9809057,1,563024100,1
9789946,1,563025700,1
9268459,1,563026600,1
9744520,1,563027400,1
9724192,1,563029700,1
9343742,1,563030300,1
9810501,1,563030600,1
9768253,1,563032020,1
9793284,1,563032400,1
9350147,1,563032600,1
9478808,1,563033200,1
9817559,1,563033500,1
9797072,1,563035990,1
9802877,1,563036330,1
9810410,1,563037470,1
9824863,1,563037700,1
9824875,1,563037800,1
9417490,1,563038200,1
9816024,1,563039300,1
9819519,1,563039800,1
9792462,1,563040600,1
9781085,1,563040700,1
9809071,1,563041900,1
9738739,1,563042300,1
9724001,1,563043600,1
9723980,1,563043700,1
9791157,1,563046100,1
9771262,1,563046900,1
9808704,1,563047100,1
9776444,1,563048700,1
9439864,1,563049000,1
9358955,1,563049600,1
9257840,1,563049800,1
9593036,1,563053000,1
9316335,1,563053700,1
9776456,1,563054200,1
9547166,1,563056300,1
9788473,1,563058100,1
9812432,1,563058200,1
9774575,1,563059600,1
9434694,1,563060900,1
9862140,1,563062100,1
9525948,1,563062700,1
9783904,1,563062800,1
9829459,1,563063500,1
9829497,1,563063800,1
9820661,1,563064600,1
9790646,1,563064900,1
9788485,1,563065100,1
9828235,1,563065400,1
9232852,1,563066400,1
9805702,1,563066700,1
9832377,1,563067500,1
9848388,1,563067800,1
9447768,1,563068000,1
9638408,1,563068300,1
9790866,1,563070700,1
9781011,1,563071900,1
9805776,1,563072200,1
9244374,1,563072300,1
9862138,1,563072600,1
9775086,1,563072700,1
9841940,1,563073100,1
9847035,1,563073200,1
9064085,1,563074500,1
9788497,1,563074700,1
9871763,1,563076100,1
9820673,1,563076900,1
9799680,1,563077200,1
9791195,1,563077600,1
9855707,1,563077900,1
9229001,1,563078900,1
9323778,1,563079100,1
9634983,1,563079360,1
9836464,1,563079400,1
9498080,1,563079900,1
9278820,1,563080500,1
9752694,1,563080900,1
9836438,1,563081200,1
9847047,1,563081800,1
9804825,1,563082200,1
9866122,1,563082800,1
9871074,1,563083200,1
9840702,1,563083400,1
9860192,1,563084900,1
9800738,1,563085100,1
9594157,1,563086900,1
9863900,1,563087100,1
9840714,1,563087600,1
9445071,1,563088100,1
9436733,1,563088200,1
9599767,1,563088400,1
9836658,1,563088700,1
9622007,1,563089100,1
9840726,1,563091100,1
9542984,1,563091400,1
9752709,1,563091700,1
9870886,1,563092700,1
9382061,1,563093400,1
9866031,1,563094400,1
9767481,1,563094500,1
9228291,1,563095900,1
9363481,1,563096100,1
9407031,1,563096800,1
9847059,1,563097100,1
9853618,1,563097200,1
9858539,1,563098300,1
9443360,1,563098900,1
9854739,1,563099200,1
9821108,1,563099600,1
9894404,1,563100400,1
9841287,1,563102200,1
9882748,1,563102300,1
9836567,1,563102500,1
9562350,1,563102900,1
9886495,1,563103300,1
9335824,1,563104400,1
9261762,1,563105200,1
9805910,1,563105500,1
9374533,1,563106700,1
9317858,1,563106800,1
9851531,1,563107200,1
9880362,1,563107400,1
9876402,1,563108100,1
9644536,1,563109100,1
9870460,1,563109300,1
9867712,1,563110400,1
9871440,1,563111100,1
9866469,1,563111200,1
9861237,1,563111400,1
9871452,1,563113200,1
9861249,1,563114600,1
9888209,1,563114800,1
9349045,1,563115400,1
9865910,1,563116100,1
9888869,1,563116200,1
9871311,1,563116500,1
9866471,1,563116700,1
9477529,1,563117800,1
9402768,1,563118500,1
9541631,1,563118800,1
9848340,1,563119300,1
9871476,1,563119400,1
9865922,1,563119600,1
9890082,1,563119700,1
9876919,1,563119800,1
9843675,1,563120100,1
9893448,1,563120600,1
9861251,1,563120800,1
9404728,1,563120900,1
9344954,1,563122100,1
9881861,1,563123600,1
9817353,1,563124400,1
9865934,1,563124900,2
98675934,1,563124900,2
9267601,1,563125600,1
9848352,1,563125800,1
9894026,1,563126100,1
9656137,1,563127500,1
9507166,1,563127800,1
9392626,1,563128600,1
9908499,1,563131400,1
9308405,1,563133100,1
9322308,1,563133400,1
9916604,1,563133700,1
9363857,1,563136000,1
9916616,1,563136900,1
9272981,1,563137700,1
9922005,1,563138500,1
9908310,1,563138700,1
9923657,1,563138900,1
9307437,1,563140000,1
9342425,1,563140100,1
9366940,1,563140300,1
9299305,1,563140500,1
9893802,1,563140800,1
9897092,1,563141700,1
9916123,1,563142200,1
9401958,1,563142900,1
9384899,1,563144600,1
9711432,1,563146400,1
9367188,1,563146600,1
9871397,1,563147900,1
9841213,1,563150800,1
9735608,1,563153300,1
9735646,1,563153500,1
9761023,1,563156700,1
9349643,1,563157800,1
9436173,1,563158900,1
9342384,1,563161300,1
9251846,1,563161400,1
9360245,1,563161800,1
9806768,1,563163900,1
9256602,1,563165100,1
9553763,1,563165500,1
9505948,1,563167100,1
9875367,1,563168100,1
9856115,1,563169600,1
9933030,1,563170400,1
9553995,1,563170600,1
9930375,1,563171800,1
9930387,1,563174100,1
9949314,1,563177500,1
9726231,1,563179300,1
9645798,1,563185000,1
9951355,1,563185700,1
9727560,1,563186400,1
9313096,1,563186900,1
9554688,1,563187500,1
9881938,1,563187600,1
9969118,1,563189300,1
9965502,1,563189800,1
9930404,1,563190300,1
9810214,1,563191400,1
9412854,1,563192500,1
9881940,1,563193700,1
9945356,1,563195900,1
9942287,1,563196200,1
9501629,1,563197000,1
9967421,1,563198500,1
9362255,1,563203900,1
9966116,1,563205200,1
9343778,1,563205300,1
9958523,1,563205400,1
9432969,1,563206500,1
9970363,1,563208800,1
9970375,1,563208900,1
9969716,1,563209900,1
9702223,1,563212100,1
9539963,1,563213400,1
9950765,1,563213800,1
9954486,1,563217100,1
9512111,1,563219000,1
9696797,1,563220600,1
9983889,1,563221100,1
9980655,1,563221300,1
9950777,1,563221900,1
9958107,1,563224700,1
9967897,1,563229600,1
9954503,1,563230700,1
1015363,1,563231600,1
9950806,1,563232900,1
1020772,1,563234500,1
9262974,1,563235000,1
9993133,1,563236200,1
9958133,1,563237100,1
9950818,1,563237400,1
1027299,1,563241900,1
1027304,1,563242100,1
9950820,1,563243200,1
9234109,1,563266000,1
9426295,1,563270000,1
9675030,1,563299000,1
9565625,1,563367000,1
9512123,1,563406000,1
9230220,1,563412000,1
9665308,1,563413000,1
9340491,1,563424000,1
9505388,1,563432000,1
9683594,1,563444000,1
9615030,1,563462000,1
9736042,1,563475000,1
9340582,1,563481000,1
9234111,1,563498000,1
9442160,1,563501000,1
9238155,1,563513000,1
9499931,1,563518000,1
9624964,1,563526000,1
9705940,1,563536000,1
9087166,1,563561000,1
9635810,1,563621000,1
9675042,1,563632000,1
9403310,1,563637000,1
9299422,1,563654000,1
9070876,1,563665000,1
9674775,1,563674000,1
9362308,1,563677000,1
9566564,1,563706000,1
9060651,1,563751000,1
9624976,1,563770000,1
9140839,1,563780000,1
8888173,1,563781000,1
9212515,1,563783000,1
9774355,1,563804000,1
9379038,1,563832000,1
9070888,1,563869000,1
9272656,1,563871000,1
9265914,1,563880000,1
9182033,1,563886000,1
9507776,1,563895000,1
9274020,1,563901000,1
9751224,1,563907000,1
9300130,1,563912000,1
9043964,1,563917000,1
9042166,1,563921000,1
9379040,1,563937000,1
9379052,1,563943000,1
9736066,1,563945000,1
9281346,1,563955000,1
9228320,1,564002000,1
9744910,1,564011000,1
9523782,1,564018000,1
9327683,1,564032000,1
9726750,1,564045000,1
9244972,1,564058000,1
9360776,1,564079000,1
9334284,1,564090000,1
9318682,1,564146000,1
9421269,1,564149000,2
9371652,1,564149000,2
9519509,1,564174000,1
9316608,1,564182000,1
9352250,1,564189000,1
9708083,1,564225000,1
9682241,1,564229000,1
9240330,1,564246000,1
9362217,1,564252000,1
9728124,1,564267000,1
9048586,1,564279000,1
9265926,1,564280000,1
9149603,1,564297000,1
9149615,1,564298000,1
9425057,1,564300000,1
9425069,1,564302000,1
9511179,1,564307000,1
9149627,1,564330000,1
9149639,1,564331000,1
9291456,1,564335000,1
9240469,1,564341000,1
9240457,1,564354000,1
9533438,1,564372000,1
9153070,1,564391000,1
9535448,1,564401000,1
9174517,1,564426000,1
9007752,1,564467000,1
9278674,1,564475000,1
9064358,1,564486000,1
9059133,1,564496000,1
9074456,1,564497000,1
9059145,1,564498000,1
9669392,1,564511000,1
9288409,1,564512000,1
9722039,1,564538000,1
9693355,1,564576000,1
9235191,1,564596000,2
923519109,1,564596000,2
9234123,1,564619000,1
9700926,1,564634000,1
9238181,1,564640000,1
9622552,1,564673000,1
9172428,1,564749000,1
9749386,1,564751000,1
9291391,1,564756000,1
9439838,1,564776000,1
9291389,1,564794000,1
9251157,1,564800000,1
9538854,1,564817000,1
9220304,1,564820000,1
9411379,1,564822000,1
9355915,1,564852000,1
9706073,1,564863000,1
9265902,1,564864000,1
9237096,1,564868000,1
9238612,1,564880000,1
9291468,1,564882000,1
9035735,1,564884000,1
9122162,1,564885000,1
9519200,1,564896000,1
9700237,1,564911000,1
9465992,1,564958000,1
9145308,1,564990000,1
9576753,1,565015000,1
9248693,1,565032000,1
9199701,1,565033000,1
9779020,1,565043500,1
9207338,1,565063000,1
9336787,1,565080000,1
9691149,1,565088000,1
9158848,1,565096000,1
9678525,1,565099000,1
9354545,1,565112000,1
9248708,1,565132000,1
9700940,1,565138000,1
9207340,1,565158000,1
9304021,1,565169000,1
9240158,1,565183000,1
9374428,1,565186000,1
9348510,1,565203000,1
9348534,1,565205000,1
9302695,1,565220000,1
9431460,1,565227000,1
9550278,1,565250000,1
9379064,1,565252000,1
9554286,1,565282000,1
9700249,1,565289000,1
9736509,1,565307000,1
9679672,1,565312000,1
9711690,1,565326000,1
9371655,1,565379079,1
9676735,1,565385000,1
9726839,1,565390000,1
9342700,1,565425000,1
9482108,1,565435000,1
9411446,1,565439000,3
9371666,1,565439000,3
9371656,1,565439000,3
9720043,1,565440000,1
9288588,1,565452000,1
9288590,1,565453000,1
9539016,1,565458000,1
9242481,1,565538000,1
9183312,1,565542000,1
9422847,1,565545000,1
9701009,1,565577000,1
9712656,1,565583000,1
9736004,1,565587000,1
9760689,1,565595000,1
9412892,1,565606000,1
9182019,1,565622000,1
9118991,1,565640000,1
9416032,1,565677000,1
9709362,1,565683000,1
9353981,1,565687000,1
9394349,1,565690000,1
9338319,1,565696000,1
9449546,1,565743000,1
9483487,1,565780000,1
9449558,1,565833000,1
9364198,1,565870000,1
9712591,1,565871000,1
9712606,1,565873000,1
9425875,1,565885000,1
9527996,1,565895000,1
9400796,1,565897000,1
9415002,1,565908000,1
9424857,1,565929000,1
9343077,1,565936000,1
9202792,1,565953000,1
9713404,1,565955000,1
9355410,1,565963000,1
9401697,1,565967000,1
9435686,1,565970000,1
9263198,1,565972000,1
9459682,1,565974000,1
9582556,1,565999000,1
9607186,1,566000000,1
9493951,1,566005000,1
9597721,1,566018000,1
9732955,1,566046000,1
9593282,1,566073000,1
9611280,1,566098000,1
9614115,1,566103000,1
9352432,1,566127000,1
9589798,1,566157000,1
9611773,1,566172000,2
9568258,1,566172000,2
9576765,1,566179000,1
9219422,1,566181000,1
9282924,1,566198000,1
9360946,1,566203000,1
9431472,1,566204000,1
9731365,1,566207000,1
9453781,1,566222000,1
9578787,1,566238000,1
9345908,1,566240000,1
9593294,1,566262000,1
9713777,1,566264000,1
9754977,1,566281000,1
9125877,1,566294000,1
9557745,1,566302000,1
9308534,1,566304000,1
9505924,1,566306000,1
9276690,1,566312000,1
9267417,1,566313000,1
9524786,1,566314000,1
9402823,1,566333000,1
9533323,1,566350000,1
9402835,1,566354000,1
9162942,1,566356000,1
9106120,1,566357000,1
9727314,1,566365000,1
9402811,1,566378000,1
9400978,1,566379000,1
9148116,1,566387000,1
9569255,1,566399000,1
9435806,1,566426000,1
9366445,1,566432000,1
9317195,1,566457000,1
9249219,1,566460000,1
9598945,1,566464000,1
9144469,1,566468000,1
9583122,1,566476000,1
9726815,1,566478000,1
9103946,1,566500000,2
9203946,1,566500000,2
9103958,1,566501000,1
9340594,1,566502000,1
9606546,1,566507000,1
9561863,1,566523000,1
9402847,1,566543000,1
9402859,1,566544000,1
9447732,1,566549000,1
9502738,1,566552000,1
9607198,1,566554000,1
9603465,1,566557000,1
9431276,1,566582000,1
9474668,1,566584000,1
9168477,1,566588000,1
9263265,1,566594000,1
9598957,1,566603000,1
9529504,1,566619000,1
9227637,1,566625000,1
9298533,1,566636000,1
9638616,1,566637000,1
9726437,1,566645000,1
9617739,1,566649000,1
9324825,1,566726000,1
9649380,1,566745000,1
9610987,1,566749000,1
9773997,1,566763000,1
9185891,1,566778000,1
9737125,1,566784000,1
9578048,1,566785000,1
9626120,1,566817000,1
9601912,1,566818000,1
9742065,1,566821000,1
278070360,1,566826000,1
9714264,1,566829000,1
9617674,1,566831000,1
9638630,1,566846000,1
9558701,1,566850000,1
9597147,1,566851000,1
9242338,1,566913000,1
9670171,1,566919000,1
9552977,1,566923000,1
9303027,1,566926000,1
9457660,1,566942000,1
9317341,1,566969000,1
9074391,1,566974000,1
9660085,1,566996000,1
9078763,1,567001670,1
9080912,1,567001760,1
9635535,1,567001860,1
9081045,1,567001970,1
9227223,1,567002750,1
9131682,1,567002910,1
9726413,1,567017000,1
9584293,1,567025000,1
8805250,1,567033900,1
9065089,1,567041400,1
8820810,1,567050200,1
8720498,1,567050600,1
9114658,1,567059200,1
9065077,1,567059400,1
9162760,1,567061100,1
9114983,1,567061800,1
9084712,1,567062200,1
8603248,1,567065200,1
9260495,1,567065500,1
9842750,1,567068500,1
9479761,1,567069800,1
8534069,1,567070500,1
9887578,1,567070700,1
8356156,1,567072800,1
9354741,1,567097000,1
9496939,1,567104000,1
9288552,1,567108000,1
9058660,1,567197000,1
8613372,1,567220000,1
9245055,1,567269000,1
9353668,1,567274000,1
9293246,1,567304000,1
9088419,1,567355000,1
7525736,1,567358000,1
9519664,1,567362000,1
9437490,1,567383000,1
9263057,1,567421000,1
9279642,1,567423000,1
9176474,1,567428000,1
9434735,1,567438000,1
8605129,1,567447000,1
9323649,1,567461000,1
9465394,1,567468000,1
9276949,1,567478000,1
8519966,1,567481000,1
9659490,1,567495000,1
9187801,1,567506000,1
9364875,1,567521000,1
9190975,1,567529000,1
9439321,1,567533000,1
9401403,1,567543000,1
9461714,1,567552000,1
9369978,1,567557000,1
9474113,1,567561000,1
9434682,1,567567000,1
9219941,1,567572000,1
9230117,1,567592000,2
9922067,1,567595000,1
9502726,1,567619000,1
9685891,1,572116220,1
9273636,1,572142220,1
9486245,1,572145220,1
9186481,1,572160220,1
9172234,1,572210220,1
9140293,1,572226220,1
9278507,1,572242220,1
9125360,1,572255210,1
9515357,1,572284220,1
9285469,1,572295220,1
9312315,1,572382220,1
9078103,1,572452210,1
8915988,1,572463220,1
9146120,1,572475220,1
9542922,1,572571210,1
9287297,1,572572220,1
9149249,1,572612210,1
9123659,1,572623210,1
9123661,1,572625210,1
9185487,1,572740210,1
9124055,1,572745210,1
9186716,1,572749210,1
9149237,1,572798210,1
9146039,1,572841210,1
9162526,1,572910210,1
9640401,1,572911210,1
9640413,1,572912210,1
9162514,1,572923210,1
9571741,1,574000070,1
9552707,1,574000090,1
9391543,1,574000100,1
9582776,1,574000110,1
9577317,1,574000160,1
9573294,1,574000180,1
9579169,1,574000260,1
9585429,1,574000270,1
9569918,1,574000300,1
9587415,1,574000320,1
9557329,1,574000350,1
9587714,1,574000400,1
9558127,1,574000430,1
9556430,1,574000450,1
9578189,1,574000460,1
9586992,1,574000510,1
9588548,1,574000520,1
9568627,1,574000550,1
9596600,1,574000570,1
9331878,1,574000580,1
9581801,1,574000590,1
9586966,1,574000610,1
9591662,1,574000650,1
